Variable,RMSE,Bias,EF
POMSoil155,1.150640301038137,0.3595868125080591,-0.08116606853821118
MAOMSoil155,1.6477410149350982,0.5570222045770539,-0.11027248143797319
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.00287371226529279,0.002120321199866123,0.9283300228581975
bactSoil155,3.7399432541507416,-3.665033061374453,-55.46995905381253
fungiSoil155,0.07514494027823077,-0.04672691016670379,-0.8945108488119375
bactSubstrate155,3.0493187604244283,2.5605306975469704,-5251.05799623299
fungiSubstrate155,0.03510412229586509,-0.024252023343097586,-0.5236471101107307
respSoil1,0.06975708602243776,-0.024586797145365373,-0.48051895338864603
respSoil15,0.04982480125350327,-0.036963236238782095,-1.2353037869804018
respSoil29,0.07442037570523995,0.03624563993119127,-0.31514329074209857
respSoil43,0.09058893754791951,-0.016271711089270266,0.06600778886016845
respSoil71,0.1090066824793025,-0.04176401292226646,-0.3982731169954681
respSoil99,0.0872456151109934,-0.03930818131257936,-0.8003283350738932
respSoil127,0.06992714777044738,-0.004958624718117885,-3.0550990620694654
respSoil155,0.08844972671563427,-0.03780110802762448,-4.02041670067537
respSubstrate1,0.06961373908626584,-0.059469572299999995,-2.700866705757594
respSubstrate15,0.07796307768891354,-0.06694047405817354,-2.774756343084936
respSubstrate29,0.06916535730570937,-0.05929316555565458,-2.6826462480925013
respSubstrate43,0.07549173614829714,-0.06503220073598018,-2.73581347795093
respSubstrate71,0.07638056540340568,-0.06532539666721958,-2.507853909837369
respSubstrate99,0.08282602575055054,-0.06950403904488302,-2.1380752903459475
respSubstrate127,0.08397155315787015,-0.07194703393397978,-2.411508991834338
respSubstrate155,0.10189985332653566,-0.08779554901475851,-2.539066224675959
Mean EF,,,-222.53176900603094
POMSoil155,1.1488842707528653,0.37110521559084325,-0.07786857994839491
MAOMSoil155,1.6488215840580491,0.5621228133931861,-0.11172916611567363
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.005431942677640408,0.004515764115852169,0.7439286097755735
bactSoil155,3.8088617063682317,-3.7387219566418395,-57.57035498045337
fungiSoil155,0.07238871746394851,-0.04211098018345707,-0.7580829965063731
bactSubstrate155,3.0107766291876836,2.530966976590464,-5119.129367647303
fungiSubstrate155,0.03513311182754878,-0.024280044753984757,-0.5261646522878245
respSoil1,0.06970598927957883,-0.02435143209716128,-0.47835080118950013
respSoil15,0.048919439031694344,-0.03573408740320881,-1.1548068147569763
respSoil29,0.07503865048237085,0.037499848495416335,-0.33708614078539023
respSoil43,0.08895212353169404,-0.016940629185563938,0.09945470220611319
respSoil71,0.11180158829280566,-0.04365890706843537,-0.47089512896938457
respSoil99,0.09241371806420125,-0.042223210690232105,-1.0199349607987989
respSoil127,0.07795021864991974,-0.008680801567009752,-4.039001815368845
respSoil155,0.09738869215280849,-0.05316590540196535,-5.086446965700421
